CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
01-08-1726-46,01-409,guatemala,mixco,escuela nacional de ciencias comerciales no 3,10 ave. y 10a. calle colonia nueva montserrat zona 3,24378353,idalia del rosario lopez sandoval de paiz,,diversificado,oficial,urbana,abierta,monolingue,nocturna,diario(regular),guatemala occidente
01-08-1727-46,01-603,guatemala,mixco,escuela nacional de ciencias comerciales ads al ineb lic clemente marroquin rojas,"16a. 10a. calle-39 san ignacio, zona 7",59907400,rosa albelia ardon de motta,edna marina castañaza de cerrate,diversificado,oficial,urbana,abierta,monolingue,nocturna,diario(regular),guatemala occidente
01-08-1729-46,01-603,guatemala,mixco,colegio madre de los huerfanos,calzada san juan 1-14 zona 3 de mixco,24310087,rosa albelia ardon de motta,brenda judith ortiz vasquez de milian,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-1730-46,01-621,guatemala,mixco,liceo la juventud,"4a calle 4-39, zona 1",24344946,marta luz beteta ortiz de jordan,leon enrique dubois juarez,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-1732-46,01-609,guatemala,mixco,colegio mixto privado san cris,17 ave. b 1-23 zona 8 ciudad san cristobal,24781894,silvia hortensia gonzalez martinez,maría de la luz longo de pérez,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-1734-46,01-102,guatemala,mixco,instituto privado mixto de educacion diversificada colegio evangelico hebron,"1a calle 2-35 colonia monte verde, zona 4",,zizi arely lopez chinchilla,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-1735-46,01-621,guatemala,mixco,academia comercial e instituto lourdes,5a ave. 6-51 a zona 1,55184534,marta luz beteta ortiz de jordan,esteban tocón xicay,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-1737-46,01-409,guatemala,mixco,liceo mixto nocturno tecnico mercantil,calzada san juan 10-52 colonia monte real zona 4,55911096,idalia del rosario lopez sandoval de paiz,jorge granados guzman,diversificado,privado,urbana,temporal titulos,monolingue,intermedia,diario(regular),guatemala occidente
01-08-1738-46,,guatemala,mixco,instituto privado mixto de educacion diversificada pamaxan,"boulevard el caminero, zona 6",,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),guatemala occidente
01-08-1739-46,01-615,guatemala,mixco,liceo cristiano bethesda,seccion d lote 5 colonia el milagro zona 6,24325168,liliana marina flores jimenez,delia leticia real hernández,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-2420-46,,guatemala,mixco,instituto privado para senoritas de educacion diversificada liceo tecnico comercial santa lucia,sector 1 lote 557 colonia carolingia zona 6,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-2769-46,01-409,guatemala,mixco,instituto mixto el eden,boulevard el caminero 11-85 col. san jose las rosas zona 6,24845698,idalia del rosario lopez sandoval de paiz,edilio marco tulio meoño,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-2774-46,,guatemala,mixco,instituto privado mixto de educacion diversificada liceo tecnico comercial y academia santa lucia,sector 1 lote 557 colonia carolingia zona 6,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-2889-46,01-406,guatemala,mixco,instituto de educacion basica y bachillerato por madurez superar y triunfar,calzada san juan 10-52 zona 7 colonia monte real,,miguel alvaro rodriguez portillo,jorge granados guzmán,diversificado,privado,urbana,cerrada temporalmente,monolingue,intermedia,diario(regular),guatemala occidente
01-08-2890-46,01-616,guatemala,mixco,colegio mixto cristiano jardin del eden,boulevard el lote #45 sector c-1 san jose las rosas zona 6 de mixco,24845698,rene sazo navichoque,edilio marco tulio meoño cardenas,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-2891-46,01-,guatemala,mixco,liceo coeducativo guatemalteco,avenida del cementerio las flores 14-08 lotificacion los pinos zona 7,,maria felicita roque carrera,lia guisela tello rendon,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-2898-46,01-401,guatemala,mixco,centro educativo la vid,"7a calle 3-64 colonia el rosario, frente al castaño, zona 3",24332285,ixmucane aldana villavicencio,luis enrique salazar monzon,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-2899-46,01-,guatemala,mixco,liceo maria inmaculada,"3a. calle 13-10 colonia nueva montserrat, zona 3",,maria felicita roque carrera,mario gonzalez arreaga,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-2900-46,,guatemala,mixco,liceo maria inmaculada,"3a. calle 13-10 colonia nueva montserrat, zona 3",,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-2912-46,,guatemala,mixco,instituto privado mixto centro pedagogico san francisco,13 avenida 13-65 san jose las rosas zona 6 mixco,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,nocturna,diario(regular),guatemala occidente
01-08-2913-46,01-,guatemala,mixco,instituto privado mixto centro pedagogico san francisco,13 avenida 13-65 colonia san jose las rosas zona 6,55952064,maria felicita roque carrera,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-2914-46,,guatemala,mixco,centro pedagogico san francisco,13 avenida 13-65 colonia san jose las rosas zona 6,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-2974-46,01-609,guatemala,mixco,colegio bilingue campo real,8a. calle 12-44 zona 8 de mixco ciudad san cristobal,57710024,silvia hortensia gonzalez martinez,hena judith gonzález calderón de castillo,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-2975-46,,guatemala,mixco,san luis gozaga,"8a. ave. 6-12 zona 1, mixco, guatemala",,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-2976-46,,guatemala,mixco,instituto privado mixto el hogar,"3a. calle 8-12 zona 1,",,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-2998-46,01-603,guatemala,mixco,colegio cristiano elim,"3a. av. 11-42 zona 3, colonia el rosario",24370113,rosa albelia ardon de motta,maria del carmen gonzalez alvarez de martinez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-3023-46,01-607,guatemala,mixco,colegio mixto san pedro y san pablo,7 ave 11-40 colonia 1ro de julio zona 5,45786850,olga marina ajquejay saloj de tubac,jorge granados guzman,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-3027-46,01-607,guatemala,mixco,colegio mixto justo rufino barrios,"6 ave 'b' 14-40 colonia 1ro de julio, zona 5",24359865,olga marina ajquejay saloj de tubac,,diversificado,privado,urbana,abierta,monolingue,vespertina,diario(regular),guatemala occidente
01-08-3029-46,01-603,guatemala,mixco,colegio mixto justo rufino barrios jv plan sabatino,6 ave b 14-40 zona 5 col. primero de julio,24359865,rosa albelia ardon de motta,,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-4231-46,01-,guatemala,mixco,centro educativo cristiano jerusalem,"4a. avenida b 0-76 colonia cotio, zona 11",,maria felicita roque carrera,jorge granados guzmán,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-4538-46,01-621,guatemala,mixco,colegio moderno de computacion cmc,5a. calle 7-23 zona 1,24388898,marta luz beteta ortiz de jordan,angela patricia aquino tun,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6136-46,01-609,guatemala,mixco,colegio mixto bilingue macdermont,lote 1 sector b-5 fraccion e-1 zona 8,24624969,silvia hortensia gonzalez martinez,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6138-46,01-601,guatemala,mixco,colegio lehnsen roosevelt,"12 avenida 18-79 zona 7 de mixco, colonia san ignacio",23904400,claudio daniel yac orozco,miriam patricia elizabeth ortiz morales,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6162-46,01-609,guatemala,mixco,centro educativo gran moyas,km. 25.5 carretera interamericana lote 4b labor de castilla,78304050,silvia hortensia gonzalez martinez,telma victoria lopez,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-6176-46,01-609,guatemala,mixco,liceo secretarial bilingue,"4a calle d 4-88 zona 8, de mixco, ciudad san cristobal",24936464,silvia hortensia gonzalez martinez,esther stein heinemann de asturias,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6198-46,,guatemala,mixco,instituto de educacion diversificada colegio san jose de los infantes,"9a. calle 0-10 zona 3, col. el rosario",,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6257-46,01-401,guatemala,mixco,colegio brown s,"6a. avenida 7-05 zona 3, colonia nueva montserrat,",24334819,ixmucane aldana villavicencio,juan gomez bernal,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6285-46,01-602,guatemala,mixco,colegio centro educativo juvenil superacion,10 av. 0-21 zona 1 mixco,,fajardo lopez martinez,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6296-46,01-603,guatemala,mixco,colegio browns,"9a. av. 7-52 zona 3 mixco, nueva monserrat",24374353,rosa albelia ardon de motta,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6525-46,,guatemala,mixco,colegio mixto infante del milagro,secc.q lote 146 colonia el milagro zona 6 de mixco,55998258,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6541-46,01-603,guatemala,mixco,instituto tecnico hino,6a. calle 47-16 zona 3 colonia el rosario,24333326,rosa albelia ardon de motta,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6584-46,01-609,guatemala,mixco,centro cultural de america,"22 avenida 2-11, zona 8, san cristobal ii",24854408,silvia hortensia gonzalez martinez,jorge granados guzmán,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-6584-46,01-609,guatemala,mixco,centro cultural de america,"22 avenida 2-11, zona 8, san cristobal ii",24854398,silvia hortensia gonzalez martinez,jorge granados guzmán,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-6657-46,01-606,guatemala,mixco,liceo salamanca,"manzana 26, lote 12, jardines de minerva ii, zona 11",58763419,maria isabel oliva najera,rossana marisol barrios gonzález de quiroa,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6659-46,,guatemala,mixco,liceo salamanca,manzana l lote 29 colinas de minerva zona 11,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6672-46,01-603,guatemala,mixco,instituto de educacion basica y bachillerato por madurez guatemalteco holandes,13a. 13a. calle-65 zona 6 de mixco colonia san jose las rosas,42468781,rosa albelia ardon de motta,,diversificado,privado,urbana,abierta,monolingue,vespertina,fin de semana,guatemala occidente
01-08-6675-46,01-401,guatemala,mixco,colegio san jose de los infantes,9a.calle 0-10 colonia el rosario zona 3,24342036,ixmucane aldana villavicencio,jose antonio mendez garcia,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6675-46,01-401,guatemala,mixco,colegio san jose de los infantes,9a.calle 0-10 colonia el rosario zona 3,24123888,ixmucane aldana villavicencio,jose antonio mendez garcia,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-6808-46,01-621,guatemala,mixco,colegio mixto estancia de la virgen,"4a. 0a. calle-05 zona 1, mixco",24344980,marta luz beteta ortiz de jordan,jorge granados,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6816-46,01-615,guatemala,mixco,colegio mixto monte real,km. 18.5 carretera san juan sacatepequez calle auxiliar granja 17,,liliana marina flores jimenez,,diversificado,privado,rural,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6850-46,,guatemala,mixco,centro educativo carlos merida,9av. lote 30 manzana 'j' zona 6 mixco villa victoria,,,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-6851-46,01-616,guatemala,mixco,centro educativo carlos merida,9av. lote 30 manzana 'j' zona 6 mixco villa victoria,24311682,rene sazo navichoque,,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-6959-46,01-608,guatemala,mixco,colegio bilingue valencia,4a. calle a 143 colonia santa monica zona 2,55928579,edgar alberto simon chali,jorge granados guzmán,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala occidente
01-08-7069-46,01-604,guatemala,mixco,liceo tecnologico andre ampere,"calzada san juan 10-52, colonia monte real, zona 4",24375903,emora emperatriz cruz de fuentes,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-7098-46,01-409,guatemala,mixco,colegio ixmucane,"6a. calle 7-12, colonia nueva montserrat zona 3",24375856,idalia del rosario lopez sandoval de paiz,silvia lucrecia garcia moya,diversificado,privado,urbana,abierta,monolingue,doble,fin de semana,guatemala occidente
01-08-7129-46,01-603,guatemala,mixco,liceo mixto emiliani gadosi,6a. av. 7-05 col. nva. montserrat,55934819,rosa albelia ardon de motta,,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala occidente
01-08-7155-46,01-621,guatemala,mixco,colegio pracbil,6a. 8a. calle-23 zona 1,57080806,marta luz beteta ortiz de jordan,,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-7224-46,01-609,guatemala,mixco,colegio mixto prado verde,8a. calle 13-11 zona 8 de mixco granjas san cristobal,24781329,silvia hortensia gonzalez martinez,elvira cecilia betancourt de toledo,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala occidente
01-08-7238-46,01-410,guatemala,mixco,colegio futuro amanecer,"8a. calle 28-85 zona 4, bosques de san nicolas",,cedwin eugenio cruz bucaro,,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,fin de semana,guatemala occidente
